Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
NACA,702916438.895636,512887532.0640329,617239895.411262,804907305.4013357,795836554.396403,716542208.9032413,46155932.43057492
NACAD,19439477.00529319,9225618.393925056,47965757.85753667,14811304.362670392,14811304.362670392,14811304.362670392,14811304.362670392
NADK2,1588859986.3149083,1373322646.304211,1282869093.2997096,1395531887.6885383,1786504516.1341093,1469813164.653793,615822272.33104
NAE1,122832379.58463624,101605937.25229967,103844700.71186735,359753907.6958798,326524116.3298217,44467002.485034645,44467002.485034645
NAGK,1159764153.4866853,1101222592.433498,873118973.9980463,1006749464.0966492,1002085606.1113724,1161941951.6704724,538780308.7239335
NAMPT,1631711441.6792834,1698532991.8199103,1755838219.81614,1392525434.1342278,992967746.7163243,1016661727.6545715,629146685.246314
NANS,764431421.2063007,782456920.2235699,611128678.808137,667466732.1685221,693894049.0100104,823793010.9749126,692455343.0950329
NAP1L1,4380778361.028258,3030380771.302937,3394442027.4322076,2223670272.132999,1822246202.3051958,893964907.2004092,1747885493.2089927
NAP1L4,1149933323.1865566,1029125339.9981362,1100624667.2199612,1174460051.9905937,1236693802.2321115,1062316498.9408896,739339365.0642185
NAP1L5,19018938.434680935,19018938.434680935,19018938.434680935,8190717.200881879,8190717.200881879,8190717.200881879,56585291.21282294
NAPA,5131703588.924319,5589483817.053679,6769099980.009952,4869826089.1404295,4046752690.2077365,4882682415.836514,3289752314.174894
NAPB,19213581230.239113,25002098838.45478,25723488408.421642,16374438092.139946,16895260840.67328,16976989204.832224,10024453872.985302
NAPEPLD,10655578.21318188,10655578.21318188,10655578.21318188,10440968.014015753,10440968.014015753,10440968.014015753,10440968.014015753
NAPG,4594770469.477407,5472460532.369419,5253611494.697474,4855267331.505275,3615605104.857917,4854788613.852043,2447273813.1832356
NAPRT,69197090.68335105,9276326.770175891,9276326.770175891,16210964.42029114,16210964.42029114,16210964.42029114,16210964.42029114
NARS,1921061256.7447896,1482862760.5941305,1671511488.8957157,1875471806.089047,1656189522.6858885,1993746623.479114,241551393.69095686
NARS2,8660391.242870804,8660391.242870804,8660391.242870804,9657171.606009584,9657171.606009584,9657171.606009584,9657171.606009584
NASP,63219853.644146465,31693661.44244672,6484378.356029243,29626072.18666137,29626072.18666137,29626072.18666137,29626072.18666137
NAT14,9820007.604507016,9820007.604507016,9820007.604507016,9701147.910632739,9701147.910632739,9701147.910632739,9701147.910632739
NAT8L,9899088.67193928,9899088.67193928,9899088.67193928,11416939.879293345,11416939.879293345,11416939.879293345,11416939.879293345
NAV1,147412054.0245718,125118597.04544516,152813591.34330386,15083387.28675902,15083387.28675902,15083387.28675902,15083387.28675902
NBAS,13640153.803150393,56646951.80899057,83259384.1137799,37725176.410449766,37725176.410449766,37725176.410449766,37725176.410449766
NBEA,1751983491.687106,1213299936.8662112,1291858081.564585,1397143421.4975927,940991221.8982124,1384788402.5046427,1410039328.602657
NCALD,912003165.1069185,1091023134.6419594,1519189285.6449614,63003267.153680675,2161947541.888422,63003267.153680675,1239077221.427657
NCAM1,53067411290.874954,48262811501.77232,44461044179.022064,30156795968.191586,33147436941.74162,37333648230.62792,22886577297.036594
NCAM2,8052773172.122962,9379168936.680586,8299115825.452104,7883478927.623599,10467889935.31054,7922284949.600054,4951702866.758198
NCAN,17235894869.849113,12040015108.507837,12089883423.398748,15293612066.50444,7260753542.394638,10910865231.453173,7902020716.0588
NCBP1,48279141.49813854,33509842.561146438,31229044.497493938,29642127.385396987,29642127.385396987,29642127.385396987,29642127.385396987
NCDN,15706527938.024036,16459422736.366041,14983729950.019968,15103701520.259441,9099899655.778507,16572767623.405733,6041740334.882658
NCEH1,895046444.9053565,1228057268.469763,1208194924.0221453,1049653765.7681086,680632766.1324505,1549653068.2966137,959663923.8442806
NCK1,9776206.133688562,9776206.133688562,49722348.010713995,9608941.018281478,9608941.018281478,9608941.018281478,9608941.018281478
NCK2,85997449.89777045,38928717.41970863,36106574.58061077,36278869.911059946,36278869.911059946,36278869.911059946,36278869.911059946
NCKAP1,9335826235.719755,9083705818.986382,7649285346.372105,3717905188.556846,4322466708.135057,6052099814.089569,2729631668.55033
NCKIPSD,198842576.19401467,385556162.3928999,435006346.28449684,385200909.08418286,153994767.20083025,499083047.48984885,187801631.7948699
NCL,3278075925.4377275,2866063397.5763226,2931370500.7288656,2520962396.8125176,2953187119.1359906,2595104131.539787,2002418196.1952116
NCLN,76526008.52321568,62060832.43922196,5517509.364076613,56383775.72144906,56383775.72144906,56383775.72144906,56383775.72144906
NCOA5,9704602.126605961,9704602.126605961,9704602.126605961,12284262.024125649,12284262.024125649,12284262.024125649,12284262.024125649
NCOA7,396500561.2484639,851115949.9709767,472827964.01647556,576747384.4876354,42462831.279673815,207257162.37853357,42462831.279673815
NCOR1,726507860.8556081,402102655.5848756,376976596.12865853,16283608.392316444,538631059.3056946,16283608.392316444,16283608.392316444
NCS1,254439963.55627,981001683.1054227,567761186.2322842,48679873.64598948,255424298.1449297,48679873.64598948,48679873.64598948
NDEL1,105690393.90336336,7467017.839410337,106002944.33879893,20217417.244572517,20217417.244572517,20217417.244572517,20217417.244572517
NDRG1,3132309074.047103,1592809023.979903,3497768481.558819,1400380730.6255922,1054011828.226185,1553844116.8277347,466639438.0245885
NDRG2,9559031496.798203,11342307585.72627,13372569891.333313,14266478061.90793,8429541866.80181,10442414532.41076,5804790970.655115
NDRG3,1923313556.9678943,1987179414.976597,1847238855.862777,1715905973.7770658,842123136.0555253,1688548480.3846803,641923793.633226
NDRG4,4493107218.128846,4605891925.633311,3184293999.8062882,3918045044.2204747,2209497991.9488688,3461828445.826575,716100938.0055635
NDUFA1,7004308.728413146,7004308.728413146,7004308.728413146,29789051.31090132,29789051.31090132,29789051.31090132,29789051.31090132
NDUFA10,3878880145.212507,4272727860.296346,4228411840.711921,3704783122.3330226,3214635830.7468066,4097801826.6061187,2546614424.653673
NDUFA11,673747225.7047049,552872174.0103176,507878893.6934424,817458485.0939605,468445305.66355306,820015353.0428091,526001819.82671523
NDUFA12,2484113930.0088763,3034370606.7194357,2516039127.2765107,2824166566.588886,1470003625.6392565,2915186666.3759413,1836617304.9344525
NDUFA13,1154537312.4456792,1384217614.050635,1117174656.9690754,1263401615.8285697,900364434.9097797,1295730723.8298674,1228034290.742848
NDUFA2,1634785246.4412985,1993993269.6564007,1490776784.9346747,1716746966.632346,1275403116.8847938,1857132707.9993255,1703422595.649659
NDUFA3,304534279.24985623,493648257.77033675,284486426.2121501,587313659.4956726,49499374.54605839,497421955.2711806,528839547.311368
NDUFA4,2805714224.1036005,3212394267.950301,2757032656.706614,4256744700.299307,3134330025.8326163,4799620204.806023,2311195292.738146
NDUFA5,2635732617.177296,2616326173.043392,2324216460.98477,2775613935.614216,1995056294.121905,3197212033.6777983,966045436.7529856
NDUFA6,394952750.8155809,598525013.7548693,580959565.4199501,1661709603.9326963,72052424.54663147,1480273717.0273986,1974687880.8286443
NDUFA7;NDUFA7,1129572392.5216825,2135343390.1125135,1619333120.2428968,1736130051.668628,1440811109.5333393,1972382463.7108908,1110407940.3693657
NDUFA8,1945775078.2954352,2245918001.9301467,1878489635.4930818,2868541861.132844,1922972585.3036957,2660914790.3720217,1530691080.4052522
NDUFA9,3489998509.244473,4684684877.250639,2933585542.246057,5069909303.121876,1994271828.671794,4843853941.187152,3879007279.3642983
NDUFAB1,3127501053.4441514,4046499037.2453923,2287868505.479774,2054594807.4837337,1872791017.5887613,2348754399.5257545,1834935279.3319838
NDUFAF1,9887578.377200587,9887578.377200587,9887578.377200587,9462620.426212646,9462620.426212646,9462620.426212646,9462620.426212646
NDUFAF2,786734269.6940905,1222030336.6192687,1059977177.9463736,1900091899.1985245,1956264350.3150697,2223988801.9971614,51611849.91568778
NDUFAF3,9368565.884174505,9368565.884174505,9368565.884174505,13463885.957504112,13463885.957504112,13463885.957504112,13463885.957504112
NDUFAF4,142932688.29506817,179329556.44589442,149627949.46211895,37461098.88211453,37461098.88211453,37461098.88211453,37461098.88211453
NDUFAF5,9611927.044383619,9611927.044383619,9611927.044383619,11547832.115452277,11547832.115452277,11547832.115452277,11547832.115452277
NDUFAF6,13059856.809911832,13059856.809911832,13059856.809911832,10121341.929843199,10121341.929843199,10121341.929843199,10121341.929843199
NDUFAF7,33056719.661279995,25492757.971615966,35192849.40432839,29468823.3290559,29468823.3290559,29468823.3290559,29468823.3290559
NDUFB1,304090042.4286125,206099961.00080732,120310813.34693658,63421442.93962108,1450439676.8591876,1632874086.897353,63421442.93962108
NDUFB10,2520824878.663063,2698448886.76988,2050678718.836582,2743479092.6630626,2869609212.400792,3048250930.185436,1959767133.0153823
NDUFB11,418548194.74693704,587409364.7984805,419425488.5768027,668118718.60114,492237144.594673,442214044.968057,294253672.1202194
NDUFB2,9823714.496100612,9823714.496100612,9823714.496100612,15001757.672309726,15001757.672309726,15001757.672309726,15001757.672309726
NDUFB3,1083105509.5185888,1221652389.53156,865418214.5471128,1080762034.0322425,896853297.9782597,1084991326.7084055,751008549.5838857
NDUFB4,1194259690.9515312,1415534777.904588,1270887964.5455394,1377105735.232819,1675015295.2053432,1643867662.5762599,1273242813.826126
NDUFB5,694603069.6488072,772485688.8735149,861323726.1091601,1431457365.0671186,1472555907.408681,1627028431.5754216,53589558.06767119
NDUFB6,129074628.26419301,178493570.10973883,142244252.70185137,400835042.898371,26069586.139428105,321218159.0781265,361340511.17265826
NDUFB7,83184529.7984647,107108116.0328788,50151150.977093905,937286424.6659826,709995012.7574108,43791084.67495103,521796299.350168
NDUFB8,783748100.8980097,948300384.1740123,681845927.0152181,1154330039.260494,1154248177.5145957,1291719705.5099556,562858201.1786826
NDUFB9,2498946192.412434,2525496312.8981576,2433170924.7120905,2302032148.6286592,2123159101.6530542,2656294679.555374,2019608346.7332041
NDUFC1,8838586.714526575,8838586.714526575,8838586.714526575,11699070.554098675,11699070.554098675,11699070.554098675,11699070.554098675
NDUFC2,295739789.2488588,622433227.7216026,224491627.41485843,978393969.5281022,938157609.8705243,1032921425.6793437,40254906.54222184
NDUFS1,14337671516.437756,17276764801.891853,16129258436.577066,13354013935.405764,10326281101.156101,13635144622.841145,12261627539.040316
NDUFS2,3951745038.965288,4178222766.0656247,4180341673.6311107,4030933038.947485,3186050397.0217633,4381576423.8631,2257318791.159705
NDUFS3,2957143791.397802,3363766426.5343847,3037902790.428549,3730429411.2412233,2813458966.6650467,3814189431.006168,3449457636.8546805
NDUFS4,1207933631.2539258,2027212167.8751113,1448169776.6524525,1135348297.8881335,1067780010.4076028,1443362890.8271413,893195587.4287807
NDUFS5,2008246250.1029842,2420050016.637868,1609469730.2502222,1773868430.2648337,1349441405.5901701,2005561796.2686875,1376925453.9213185
NDUFS6,1864868698.2592747,1730921639.5463974,1460346730.909442,1812908100.0725627,1318091428.988368,2075144532.8026917,1612352705.9428825
NDUFS7,1077538198.865488,1214373756.6866927,1270942509.537675,1584359009.4244313,1104220842.1942587,1584034741.0335116,687042306.5826699
NDUFS8,1702221677.7736974,2181113989.0275965,2058341358.6663496,2156755679.190643,1542773106.5973935,2338636289.452531,1551289066.1752863
NDUFV1,6913925694.947316,8212269727.554226,7330859349.9284525,5020061114.475708,4220766441.613455,6556739285.004588,4391722340.015398
NDUFV2,2963838734.208304,3426384066.3368325,3110071676.195612,3071103957.8582497,2922089887.508334,2944953710.9727654,2858064309.7983932
NDUFV3,608907349.5529926,1135924950.2587252,1528282046.622632,41842134.69621728,295858794.19258636,566126466.7691838,41842134.69621728
NEBL,634011712.5687269,861088954.4719915,745192087.7050525,872058102.7457081,806806455.3610368,612293788.0813453,532885037.5414712
NECAB1,449571036.0855143,698495365.45772,639335112.8116882,522372202.44311243,449672708.9122273,565634128.7894151,15043964.415996972
NECAB2,2001539268.8987527,3696970943.239419,2047069565.3639643,3418133906.1488953,2936751004.6849837,3246089328.351108,1197092428.6697435
NECAP1,1354448062.0780168,1893216879.124742,1564497256.482929,1734408762.154962,1416867195.9503791,1332361037.6701608,549352456.2980537
NEDD4L,1121277359.3823955,552633578.2517312,649089801.2771056,53616479.66450715,365335625.78484875,244776526.47807416,53616479.66450715
NEDD8,194847207.08426175,219569023.79163542,159624744.56333858,85516294.41581714,85516294.41581714,85516294.41581714,85516294.41581714
NEFH,4746614988.707584,5003507783.343204,8408468675.08628,4184389799.2771716,4108298964.844548,2910883972.796511,1123009241.2806618
NEFL,46030599038.06761,45461088210.40195,86749760408.50562,44321799175.806175,46743375501.32526,29363464008.773785,12324030336.676586
NEFM,66754716201.382225,67864488448.50048,122962034448.3851,64652655975.73777,58092979159.34442,47489055130.97243,21849097978.662426
NEGR1,5823969636.511688,6146892411.917825,5380840024.361579,6274351779.269506,5603064050.996886,5796741377.653563,4011682742.28432
NEK6;NEK7,10107077.55265035,10107077.55265035,10107077.55265035,11138380.056036433,11138380.056036433,11138380.056036433,11138380.056036433
NELFCD,9508105.992030486,9508105.992030486,9508105.992030486,14225837.935740301,14225837.935740301,14225837.935740301,14225837.935740301
NELL2,347786356.9191445,112037108.56586479,194243148.42839098,27309377.117404398,27309377.117404398,27309377.117404398,27309377.117404398
NEMF,9457908.98689644,9457908.98689644,38371912.04308454,14246344.798867472,14246344.798867472,14246344.798867472,14246344.798867472
NENF,206142708.60745865,310865953.5198314,282916290.8064725,248684397.5472748,129300874.57378656,214025819.83044672,144189504.89798573
NEO1,539481824.938939,337917115.85398406,395158209.1963143,270974239.5020803,453058664.4316464,314177677.7648775,167594914.2442801
NES,31112750.457548026,9237024.059013586,9237024.059013586,11743904.187495112,11743904.187495112,11743904.187495112,11743904.187495112
NEUROD6;NEUROD2,10045353.059382498,10045353.059382498,10045353.059382498,9886903.91672575,9886903.91672575,9886903.91672575,9886903.91672575
NF1,634170964.8132778,573423368.8887317,526616022.9222015,345989015.1181569,659326528.5589219,369651944.0044909,171755287.29154843
NFASC,14539088929.352564,17768301757.995476,21865134395.04985,16228757387.5601,15394900243.879026,16105286868.188595,8801394962.717442
NFIA,8575752.302551022,10113595.75042578,47997182.108095594,17688864.045035984,17688864.045035984,17688864.045035984,17688864.045035984
NFIB,9870949.319231095,9870949.319231095,9870949.319231095,11498643.000504358,11498643.000504358,11498643.000504358,11498643.000504358
NFIX,9652894.812206917,9652894.812206917,9652894.812206917,12464637.911787855,12464637.911787855,12464637.911787855,12464637.911787855
NFKB1,24457457.4594592,9695225.519387057,9695225.519387057,12962909.003532847,12962909.003532847,12962909.003532847,12962909.003532847
NFS1,913606936.5708833,1027606562.0406121,831635063.0731649,518926332.0473786,505704237.87655735,608030474.546655,398681162.7438732
NFU1,45470197.44564336,206323740.09822574,10835525.756292429,11369545.735079292,11369545.735079292,11369545.735079292,11369545.735079292
NFXL1,443561659.51632875,322986916.0097783,470388687.248049,502301020.04321235,340374247.7272386,30983790.502685677,326305437.9058755
NGB,21724402.09437989,9674740.339248277,9674740.339248277,6601629.658347186,6601629.658347186,6601629.658347186,6601629.658347186
NGEF,295545661.39737684,395554533.7905123,283816580.92653936,128155437.30292745,21510686.52757533,97680333.11613101,21510686.52757533
NGLY1,41272851.411139324,46119203.45533234,44717314.02737887,19646924.734011527,19646924.734011527,73188723.49960211,19646924.734011527
NHEJ1,9812701.630760284,9812701.630760284,9812701.630760284,10247444.26256323,10247444.26256323,10247444.26256323,10247444.26256323
NHLRC2,77909234.47420402,68769230.12173703,54577194.94944895,22523802.07608379,22523802.07608379,22523802.07608379,22523802.07608379
NHP2L1,136441309.66931236,151629438.5567072,2061862.462038912,43254862.22054268,43254862.22054268,43254862.22054268,43254862.22054268
NID1,64332319.8172678,38788222.58227201,81691946.60238315,50510726.70340679,50510726.70340679,50510726.70340679,883920176.1216995
NID2,57816044.98205607,28901716.015633956,7107200.732029993,24001632.633769833,24001632.633769833,24001632.633769833,94167558.75348157
NIF3L1,304314584.8580608,261576090.89086044,225100650.37844744,589644932.0958438,50523967.0343034,637845217.5317392,787906883.1682419
NINJ2,32588608.309838243,84444831.74333961,302479710.29369223,23222580.63287511,23222580.63287511,23222580.63287511,23222580.63287511
NIPA1,9222999.277148567,9222999.277148567,9222999.277148567,13749156.849616498,13749156.849616498,13749156.849616498,13749156.849616498
NIPBL,9212031.643407147,9212031.643407147,9212031.643407147,14532716.327851413,14532716.327851413,14532716.327851413,14532716.327851413
NIPSNAP1,4463173404.985522,4414198953.851483,4231847931.1237493,6158459957.884485,3644107099.4404573,6101495265.306921,3544524882.189126
NIPSNAP3A,18060774.103994876,9851943.15212988,9324560.635144362,14656218.4397566,14656218.4397566,14656218.4397566,14656218.4397566
NISCH,107813472.87291847,70638135.79626504,27412659.11329465,36320189.426457256,36320189.426457256,36320189.426457256,36320189.426457256
NIT1,1361639393.602073,1795571176.2902212,1694976396.944169,1151840532.24564,509698939.87652326,1071722668.0746328,344693584.0119714
NIT2,1956870193.0929801,2198848286.681869,1982644637.9080644,2394466749.8429923,2342838050.0873585,1978778430.366979,1035555211.9207324
NKIRAS1,9875440.613723524,9875440.613723524,57100000.046563104,73489453.1300478,65318994.270815626,55000070.1225488,11629409.779529838
NKIRAS2,9865254.568307621,9865254.568307621,9865254.568307621,12059776.582270531,12059776.582270531,12059776.582270531,12059776.582270531
NLGN1,15606781.383081898,9854953.91235346,9854953.91235346,10365991.953815224,10365991.953815224,10365991.953815224,10365991.953815224
NLGN2,300668801.05235046,448666361.627108,333369913.99202335,379008239.959637,304949370.50667423,618017305.9010797,334474786.5052847
NLGN3,118570312.75107782,82421966.42139186,73947411.28004864,47592468.77062636,47592468.77062636,47592468.77062636,47592468.77062636
NLGN4X,26867746.414496075,9045572.80121921,9045572.80121921,15111692.466236716,15111692.466236716,15111692.466236716,15111692.466236716
NLN,321358282.39487684,223875365.8665508,106294069.50874321,274082777.94361514,225732059.5790966,268535405.19481665,172890551.63924295
NLRX1,7755506.591623992,34953043.14832244,7755506.591623992,23457285.823785387,23457285.823785387,23457285.823785387,23457285.823785387
NME1,322408653.0374435,78903006.95952906,170552298.15255854,48585077.29562167,834669090.7153376,48585077.29562167,48585077.29562167
NME1-NME2,19945385749.16304,22742418869.562233,16493086686.361364,12230627298.411821,10839020228.558134,13395037750.676931,10962429037.798494
NME3,284662331.31523836,242941761.10487038,239357049.68303537,218006127.90424624,266818432.5277265,268498869.4592299,185262656.86149523
NMRAL1,24848604.47227026,9414247.187926643,9414247.187926643,102078064.28687134,13581405.06725112,13581405.06725112,13581405.06725112
NMT1,441824776.6149609,466795033.1883872,618790666.4768013,425498791.5579298,398322643.21848035,281347094.9470149,37377530.350008376
NNT,9990439804.696371,11357211345.158787,7864058867.361645,10467566270.394947,8964488004.059587,10793572504.732922,8760049324.061913
NOL11,9868885.968898818,9868885.968898818,9868885.968898818,9142338.471838498,9142338.471838498,9142338.471838498,9142338.471838498
NOL3,118244395.53169648,108150680.9660501,154062861.63957423,26506027.82875163,26506027.82875163,26506027.82875163,26506027.82875163
NOL9,10050989.571919575,10050989.571919575,10050989.571919575,9399291.62607958,9399291.62607958,9399291.62607958,9399291.62607958
NOLC1,32902044.813540038,26468575.107701994,36922244.374195546,17924004.41023527,17924004.41023527,17924004.41023527,17924004.41023527
NOMO3;NOMO2,184309439.24643564,112510733.31222531,98482398.67619626,274394391.4757976,180405449.28414413,387687041.1529029,38247999.47266471
NONO,923801981.7186315,705779896.1492257,476537510.63916224,758667389.8754703,142676338.42812303,266645477.35689032,46893372.60145553
NOP56,190901200.01489475,242027431.55253497,118261470.51370569,28906959.760406986,63921992.98191869,151243186.1814464,28906959.760406986
NOP58,98490453.2469865,101452670.89991984,33067627.968604546,143023315.4887059,36451670.66179612,102235112.0706719,36451670.66179612
NOS1,78686888.64872871,385991720.25093365,101650347.37180892,22199411.086895183,22199411.086895183,22199411.086895183,22199411.086895183
NOSIP,10225260.80466148,10225260.80466148,10225260.80466148,9697685.876121202,9697685.876121202,9697685.876121202,9697685.876121202
NOVA1,168549625.42229575,200054706.0046465,90610448.86224867,440345316.74303925,299031909.9970587,451687559.2182239,253207553.2728825
NOVA2,104320339.01775265,225947063.2211137,139887069.1726151,188960236.7059295,38204447.056415826,245874057.74599823,38204447.056415826
NPC1,10699373.648063615,10699373.648063615,10699373.648063615,10677728.23785167,10677728.23785167,10677728.23785167,10677728.23785167
NPC2,12393102.792685824,12393102.792685824,12393102.792685824,9168501.525873903,167625759.64647636,9168501.525873903,9168501.525873903
NPDC1,18353561.364495784,41979168.19375524,9854424.470788771,10463879.732308047,10463879.732308047,10463879.732308047,10463879.732308047
NPEPL1,9861228.979184676,9861228.979184676,9861228.979184676,9753406.360576984,9753406.360576984,9753406.360576984,9753406.360576984
NPEPPS,19225959985.89967,20468176240.81601,17835009643.493908,15285918625.819284,13312744887.841501,14392985656.777777,10508019856.97872
NPLOC4,600279671.6363603,321507398.9281263,662482376.7037609,222920127.4073066,431117327.30036473,354102612.81806904,42762347.82438035
NPM1,2640488605.088639,2128839387.6188428,1832783627.1274529,1360497835.9059203,1703104862.9228413,2026423353.8048203,1475879780.6128266
NPRL2,9827780.2148079,9827780.2148079,9827780.2148079,11664842.369007474,11664842.369007474,11664842.369007474,11664842.369007474
NPTN,5975069965.478212,8339069308.441285,5548498296.065632,5601335573.040569,5867131374.816509,5060203296.334347,2619172370.835906
NPTX1,1229177166.0833023,2186269185.8333716,1683985177.8710258,2118801501.359624,777556849.2773383,1812455893.4041972,1310581724.765331
NPTX2,122067654.60081542,164675875.4438174,146142787.85691842,27322868.66692622,27322868.66692622,27322868.66692622,27322868.66692622
NPTXR,1289707469.7552397,1746968002.0592167,1196283651.843357,1714030349.121191,1858568974.0664318,1706386725.3193073,364727584.55919826
NPY,82138325.15350977,87897040.9873772,54271866.981387295,35861332.17699537,35861332.17699537,35861332.17699537,35861332.17699537
NQO1,46050460.09113165,241367424.86732113,361799910.7578247,13150891.194711735,109377257.55642189,180737286.7448706,50337378.82982407
NQO2,371007884.7967193,665951009.5105193,309321370.3400885,374820406.64610773,36048865.29126291,36048865.29126291,315373861.7723994
NR2F1;NR2F2,10308408.633546025,10308408.633546025,10308408.633546025,9927092.750843285,9927092.750843285,9927092.750843285,9927092.750843285
NRAS,30082044.948877838,9932275.514952453,9932275.514952453,11546067.603176301,11546067.603176301,11546067.603176301,11546067.603176301
NRBP1,318522558.76080155,400958746.2229271,441189163.35116684,39643304.957042575,261644883.45590723,186954630.04924837,246752264.22938648
NRBP2,221793550.54321912,145320413.9183397,447602194.37982833,47307593.17403753,213550237.46856502,47307593.17403753,47307593.17403753
NRCAM,19327125605.09665,20089297258.203682,19936093407.323067,18627564424.302887,17070127623.64709,16927902018.734268,7747919571.354257
NRD1,80493631.07556185,7195420.243837667,72259663.66522546,24862994.019127898,24862994.019127898,24862994.019127898,24862994.019127898
NRGN,1234154307.929493,875714987.4157,745918612.3277436,6050968612.890251,2020508440.9175441,3214313787.793896,4131464536.225424
NRIP2,10171934.880226221,10171934.880226221,10171934.880226221,11293314.848789753,11293314.848789753,11293314.848789753,11293314.848789753
NRIP3,10016927.742843587,10016927.742843587,10016927.742843587,9972881.651853653,9972881.651853653,9972881.651853653,9972881.651853653
NRN1,922741946.8139744,1183816084.9587717,1187792779.4818888,859353980.6028453,851356020.383651,1043284828.2694391,436420961.0161759
NRP1,56113414.28462641,45335984.56767021,8935512.987726687,16830955.548630152,16830955.548630152,16830955.548630152,16830955.548630152
NRP2,79909798.03008033,139540065.1784817,42860506.700312614,11814464.704798905,11814464.704798905,11814464.704798905,11814464.704798905
NRXN1,1942710419.859515,1826227215.4922342,1099676302.7125664,1180321171.0562236,1085765539.7229776,1348284606.2976627,690574731.1247066
NRXN2,624223542.8717891,658931451.8331083,371052149.5904035,385962107.2779482,233641870.6749704,487487112.70382357,46407841.832835175
NRXN3,1741871113.0935218,2556824943.609799,1241555480.698725,1515559547.489474,1052206490.4996042,1084098445.04521,539133152.8896937
NSDHL,38208397.70610498,32988240.62787924,86051618.38929047,30103472.667626407,30103472.667626407,30103472.667626407,30103472.667626407
NSF,51559853239.16575,70005769707.80968,64267693615.81086,55977575347.815346,53777911276.182556,61583927886.35839,29373823589.58731
NSFL1C,1632492641.0915506,1926793123.9490104,1773248330.3539698,1630924771.081485,1430278360.5009937,1435908668.7506733,715128716.8400759
NSMF,36624098.15753836,9623464.522533603,9623464.522533603,10321727.049813772,10321727.049813772,10321727.049813772,10321727.049813772
NSUN2,10667250.446288258,10667250.446288258,10667250.446288258,10515121.646917913,10515121.646917913,10515121.646917913,10515121.646917913
NT5C,68630261.67001222,47269064.39281772,64944739.82294159,21551727.852580763,21551727.852580763,21551727.852580763,21551727.852580763
NT5C1B;NT5C1B-RDH14,10082732.437561696,10082732.437561696,10082732.437561696,12001802.088262934,12001802.088262934,12001802.088262934,12001802.088262934
NT5C2,123514295.0616249,89071539.19943167,127541195.02881189,43323510.50794789,266686457.18516052,43323510.50794789,43323510.50794789
NT5C3A,98975067.52078219,83724949.89317472,9883233.12288176,9459494.55813108,9459494.55813108,9459494.55813108,9459494.55813108
NT5DC1,10879463.580517625,10879463.580517625,10879463.580517625,52409469.31873718,10781841.533974009,10781841.533974009,10781841.533974009
NT5DC3,822843963.8012568,652133203.251016,633228003.9420428,751878826.6330805,721938090.1273683,989626619.5894318,54007748.77491315
NT5E,469057210.2127532,232763103.64039105,279842937.1583949,42826848.51604995,42826848.51604995,204491179.2942169,576928976.196353
NTM,4285296899.940038,3626066388.564522,3245349347.257448,3802536855.69709,3100024812.3043876,3883309205.625577,1935832828.0730958
NTMT1,11615985.584644787,11615985.584644787,11615985.584644787,57149171.11239434,35356992.60557961,53485084.17071367,9696856.379364101
NTNG1,9128391.741615374,9128391.741615374,9128391.741615374,15062682.188604668,15062682.188604668,15062682.188604668,15062682.188604668
NTNG2,58406457.207486436,50284266.54312435,56326497.45703566,15957206.271409344,15957206.271409344,15957206.271409344,15957206.271409344
NTPCR,12922705.682969645,12922705.682969645,184715447.45237502,78328391.09416454,8373567.325454247,70974379.40925227,8373567.325454247
NTRK2,886912613.920865,928949181.9123794,908353102.1426139,873286663.8421353,942449458.194931,877503142.6434762,372307426.1789229
NTRK3,130687896.95448464,141761817.83241212,107476027.13323602,548943868.0757164,641687519.7012974,628095815.2729788,17690223.269327488
NUBP2,20641758.263316285,48176464.01204242,6133929.265061888,23748373.591447413,23748373.591447413,23748373.591447413,23748373.591447413
NUBPL,8976613.366453575,75146834.68994235,72309321.76008329,176540881.71695974,139142436.4851154,159020625.49941984,15702900.553165134
NUCB1,349784299.2291377,398486580.31137264,345546779.4250236,359790128.326161,342256675.4780582,401349593.0884311,258019685.3595414
NUCB2,19713526.286349617,33585853.99672002,7468401.751028633,25992410.934812263,25992410.934812263,25992410.934812263,25992410.934812263
NUCKS1,269863140.27979344,281089213.79918194,160628741.44592097,173453239.87696606,23367934.901089825,216510553.6624305,23367934.901089825
NUDC,1274727238.9210482,1625700218.1151524,1469019852.3831906,1028279606.7758478,1197219282.492578,996768564.7124202,624144179.3216721
NUDCD1,22695611.650764428,51184991.26404957,49705937.99137232,21412938.117116857,21412938.117116857,208560834.70355272,21412938.117116857
NUDCD2,129388774.86219138,159059926.15805122,203956401.8764078,88412565.22812566,4831018.580249755,60520250.54909568,4831018.580249755
NUDCD3,666124662.1801277,548187735.7218001,597954319.7909782,431841578.8168189,431652403.83259916,431278935.42173785,234850039.35706598
NUDT11,296454271.48996747,215349646.1044805,344695349.333578,617554538.8419436,42691852.31588485,643359355.6561545,395995693.0921082
NUDT12,10198663.436995309,10198663.436995309,10198663.436995309,9625041.701258715,9625041.701258715,9625041.701258715,9625041.701258715
NUDT14,83170795.98253776,85515696.34758557,87348073.52621582,25792833.508602466,25792833.508602466,25792833.508602466,25792833.508602466
