Genes,1Y,4Y,8Y,23Y,30Y,36Y,40Y
EP400,12378424.85606556,12378424.85606556,12378424.85606556,10132594.11247643,10132594.11247643,10132594.11247643,10132594.11247643
EPB41,133132078.07031263,9650048.987466553,65390328.96311641,12607516.531600729,32050191.95212143,142996792.99382362,85129205.14788146
EPB41L1,10784639100.324358,10333185960.224636,10066599925.69751,12849423244.851171,12052056370.20495,11175352947.487339,11405846433.061226
EPB41L2,4503049451.855331,6557392893.745063,4893711338.675713,6072817926.162879,5783833720.113106,4082412182.2860413,3461800319.721928
EPB41L3,18223011032.44877,29866059371.023453,26963216756.097034,29235036514.059185,32187634756.280964,30967489199.644073,26421598184.90658
EPB41L4B,9399675.9752712,98504072.42992844,9399675.9752712,13875374.807512295,13875374.807512295,13875374.807512295,13875374.807512295
EPB41L5,10081658.571434274,10081658.571434274,10081658.571434274,10014748.473581437,10014748.473581437,10014748.473581437,10014748.473581437
EPDR1,33052509.166869078,7820677.989331456,95550785.20604627,18693815.225670505,18693815.225670505,18693815.225670505,18693815.225670505
EPG5,59791905.67736594,9065663.995859958,9065663.995859958,18749842.669464465,18749842.669464465,18749842.669464465,18749842.669464465
EPHA4,1260264777.2056491,919458892.0475887,1162289356.147266,1511554484.5362725,1033529338.9026444,634447798.2914943,1358299414.2245853
EPHA6;EPHA5,23379664.111804508,54360693.89361711,36411792.94848083,20332381.268265422,20332381.268265422,20332381.268265422,20332381.268265422
EPHB1,19420170.258940067,9292677.55921901,9292677.55921901,15545286.664274514,15545286.664274514,15545286.664274514,15545286.664274514
EPHB2,105767502.01788305,87964594.8197705,58050978.30624773,108621778.96000503,158816001.8952737,18830892.629272547,208125641.94734964
EPHB3,70275874.03179991,8948849.340028932,8948849.340028932,15866783.41988863,15866783.41988863,15866783.41988863,15866783.41988863
EPHB6,150238555.8538863,70931183.72975661,172340929.48780328,323421462.24191606,777012186.6072785,16665497.358408067,16665497.358408067
EPHX1,1449422322.8766491,2538358215.327172,1682772011.674015,1673139025.0117466,1586918352.763731,1653152768.307914,1583193581.4704595
EPHX2,135145081.24704424,9525560.063146938,202269661.5612873,272589248.72723675,15080058.39952643,242727482.70261902,252016566.9660684
EPHX4,43856718.58033661,57975951.16630449,67515832.30260643,258580850.76096258,15439446.40264298,215075876.27256906,15439446.40264298
EPM2AIP1,144161222.96257284,61583210.1301716,60806384.02807886,49172651.94642892,49172651.94642892,49172651.94642892,49172651.94642892
